Code,Year,Deaths - Exposure to forces of nature %,Deaths - Under 5 ,Deaths -  Age: 5-14 years ,Deaths - Age: 15-49 years ,Deaths - Age: 50-69 years,Deaths - Age: 70+ years ,Deaths - No access to handwashing facility ,Deaths - Smoking,Deaths - Secondhand smoke,Deaths - Unsafe water source ,Deaths - Household air pollution from solid fuels ,Deaths - Air pollution ,Deaths Outdoor air pollution,IDDeath
SWE,2009,0,346.0927651,87.37311198,3163.120085,15546.04923,72853.14841,30.19037749,14672.81396,653.0525849,15.6528061,72.7064574,2853.46663,2810.81,2009SWE
SWE,1990,0.001059086,829.6769614,147.9294384,4845.366015,17149.93986,71449.12078,24.00870773,18798.39702,1340.759752,2.796305245,239.6409752,3720.249806,3498.47,1990SWE
SWE,2017,0,323.6652334,90.42214918,2960.022201,13527.96765,75038.91411,33.73902148,13193.94806,626.685458,17.31104825,42.4686665,2256.619985,2242.02,2017SWE
SWE,2008,0,324.5710318,88.48027457,3189.856664,15432.41103,73409.27626,28.30310591,14934.54942,671.0759603,13.44508358,79.28535398,2903.413378,2853.88,2008SWE
SWE,2015,0,333.9307797,94.79352901,3061.575335,14196.01379,73295.54708,34.46005401,13341.36816,611.7867211,18.37358674,46.88010085,2285.267674,2266.1,2015SWE
SWE,2007,0.003240632,329.3801812,89.8201319,3219.398742,15251.42391,73688.97337,26.88853883,15178.38543,693.2883688,11.95531177,82.86433881,2931.648815,2878.13,2007SWE
SWE,1991,0.001045063,828.4916455,139.9114862,4871.337277,17023.76621,72827.10607,23.83396234,18478.52744,1325.512489,2.695502035,231.5085652,3742.166964,3529.47,1991SWE
SWE,2004,0.002139886,373.0786999,141.1794591,3465.097476,15091.4823,74389.70207,23.31253846,15859.75454,784.1057099,7.586823041,102.856447,3050.636746,2975.97,2004SWE
SWE,2001,0.004245916,383.4310187,120.1589102,3538.560737,14662.30852,75503.80141,22.46690024,16159.34148,888.9294379,5.214843822,125.1837146,3287.907248,3190.09,2001SWE
SWE,2000,0.001065606,356.9326554,132.9841489,3587.943725,14576.92263,75190.03803,22.29116117,16168.31909,922.3369331,4.358598522,130.0495851,3293.081172,3189.51,2000SWE
SWE,1999,0.005305858,353.8557177,145.1932997,3696.994585,14724.32339,75316.63442,22.20965161,16333.58258,972.521354,3.897803006,138.3894642,3373.007549,3260.76,1999SWE
SWE,1998,0.001068763,370.9692154,147.2886897,3737.771771,14759.76322,74551.10335,21.68768625,16246.92519,1003.285072,3.386406537,145.2626693,3376.47683,3256.22,1998SWE
SWE,1996,0.002131294,426.1058052,125.4711758,3975.531553,15056.62926,74255.55977,22.70078213,16368.68755,1087.884774,2.934796963,164.725042,3415.452924,3273.2,1996SWE
SWE,1995,0,469.1182935,121.6905338,4210.941021,15266.68044,73596.0329,22.53310565,16491.19085,1132.17635,2.749057553,169.9862241,3410.423567,3261.64,1995SWE
SWE,2006,0.004340295,349.2611754,95.23255972,3223.142472,15038.95578,73455.50605,25.17286833,15327.11721,712.523015,10.22191763,88.28982392,2932.350596,2872.83,2006SWE
SWE,1993,0.001051236,643.6855904,144.5820882,4505.874969,15902.99319,73928.87419,23.82048796,17294.27309,1227.255525,2.822402176,200.6100581,3605.038736,3424.63,1993SWE
SWE,1992,0,732.4266567,139.96707,4613.322859,16335.11725,72854.95599,23.57680014,17680.43721,1260.295515,2.690485386,214.8752123,3639.344641,3443.74,1992SWE
SWE,1997,0.003220621,389.3861037,133.2904106,3795.387728,14839.88636,73993.25304,21.97363209,16221.23339,1041.751985,3.07695045,151.2881055,3380.799733,3253.12,1997SWE
SWE,2002,0.001064173,376.5678896,108.1485281,3409.242006,14568.9545,75508.54912,23.07583853,16015.48187,847.1826419,6.199786358,120.8477629,3229.503705,3136.54,2002SWE
SWE,2005,0.007141892,339.9720764,117.6126033,3281.999545,14918.43823,73227.03575,24.21697779,15443.01355,736.6233989,8.906268858,92.1395591,2922.106717,2858.04,2005SWE
SWE,1994,0,564.8937334,143.206579,4568.242222,15330.93296,72289.64621,22.52520439,16457.24897,1151.437279,2.675138039,181.361554,3424.65342,3263.46,1994SWE
SWZ,2007,0,2862.246309,494.9589249,9504.323875,3929.433485,1890.135328,432.1747458,625.5839075,172.4263928,715.7067134,572.224197,774.5936996,209.93,2007SWZ
SWZ,2008,0,2838.315981,507.5571242,9428.5337,3919.143347,1909.459001,426.2629158,624.1255296,175.7589914,710.5401039,557.3946311,767.0635906,217.08,2008SWZ
SWZ,2009,0,2695.065112,513.0323717,9386.563644,3909.331899,1933.638984,416.1330122,621.1050773,177.4685903,700.0551475,533.1453598,749.9306456,224,2009SWZ
SWZ,2010,0,2472.441987,509.2292514,8992.758747,3799.005962,1941.905274,393.6635552,611.551157,176.5218192,665.2149158,500.6195798,722.3619513,228.71,2010SWZ
SWZ,2011,0,1947.609314,422.3153125,8483.995286,3622.693257,1935.935537,363.7640349,596.3149665,172.6227993,614.8220477,467.7540089,689.2586071,228.24,2011SWZ
SWZ,2012,0,1826.562812,408.9229148,8026.719207,3495.004599,1952.478326,341.7079202,586.932283,172.4812327,574.4960304,443.9733667,673.5909714,236.26,2012SWZ
SWZ,2015,0,1379.791533,375.7665749,5562.580666,2766.797522,1920.919619,281.2681207,533.8331132,164.3509949,468.3103525,368.2720873,602.523203,240.4,2015SWZ
SWZ,2014,0.082051702,1540.109469,381.6537391,6539.171646,3055.210599,1948.624788,299.5483876,555.4824638,167.9903933,499.7986436,394.02108,627.6746792,239.99,2014SWZ
SWZ,2016,0,1394.581787,423.2369366,4651.102546,2590.606135,1920.941118,268.7354316,516.0771527,162.6069313,447.4068344,351.9018834,580.742825,234.82,2016SWZ
SWZ,2017,0,1260.547533,377.0593094,4045.00744,2496.589622,1945.181478,262.2242411,498.9976676,160.9686276,439.9033417,337.2000865,567.0509682,235.79,2017SWZ
SWZ,2005,0,3060.927872,466.5328492,9527.944056,3954.564303,1906.727976,446.068274,641.1410485,169.4065872,732.3543006,609.9681641,799.339396,197.41,2005SWZ
SWZ,2006,0.005338895,2916.352553,481.326465,9573.098185,3956.704007,1893.262038,437.2009498,632.4189938,170.1987816,720.1572402,592.81886,787.2028941,202.2,2006SWZ
SWZ,2013,0,1677.278109,399.4411328,7485.345168,3340.509985,1964.971172,321.9629328,574.8563941,171.8231189,538.8766651,420.5756207,656.0321692,241.98,2013SWZ
SWZ,1997,0,2578.494465,259.9982246,3695.843896,2024.750709,1418.55794,410.3018894,448.8199317,112.4935269,692.4163703,465.9246841,579.4234737,120.25,1997SWZ
SWZ,2004,0,3063.510218,449.3117467,9259.801275,3848.291373,1886.285156,461.6834266,637.2588586,164.4880256,763.4289463,613.2071773,794.419004,189.33,2004SWZ
SWZ,2002,0,3032.509017,400.6238781,8170.84902,3482.640076,1831.293604,468.1501961,608.3248503,153.671294,777.9949349,600.7627135,767.9455547,175.36,2002SWZ
SWZ,2003,0,3057.358193,424.3487611,8787.165613,3684.717638,1860.707648,468.3971476,627.100325,159.4563279,776.486605,607.7760542,783.311812,183.69,2003SWZ
SWZ,1990,0,2143.05624,227.1387028,1230.51234,1285.735772,1135.168647,383.004976,355.9541707,114.4551408,618.8616902,459.0316244,543.9322253,90.86,1990SWZ
SWZ,1991,0,2086.067228,227.162688,1274.736279,1314.525246,1154.197126,377.6948127,359.6661096,111.783274,613.3907622,452.2500102,539.1792815,92.9,1991SWZ
SWZ,1992,0,2088.352413,228.0747034,1345.033398,1340.163988,1169.748004,386.2728694,360.6098192,108.8836267,637.3030322,443.4901967,532.2070884,94.64,1992SWZ
SWZ,1994,0,2166.217596,229.0993844,1796.978297,1476.048944,1229.992095,377.8619639,378.4436142,106.452631,626.7793325,438.2177619,532.9868719,100.8,1994SWZ
SWZ,1993,0,2083.810269,226.7760606,1489.969414,1377.882913,1186.884133,373.0872729,363.0554117,106.3088013,615.1167325,435.4346146,526.0090864,96.46,1993SWZ
SWZ,1996,0,2434.495721,246.0000204,2944.948772,1823.975586,1360.955605,400.9854012,430.8345557,111.7682005,671.8290754,462.4646234,570.6338334,114.77,1996SWZ
SWZ,1998,0,2705.561775,283.4390846,4597.714021,2300.36273,1504.619558,422.3657158,479.7266995,117.0203769,714.6790744,484.462526,606.2279495,128.83,1998SWZ
SWZ,1999,0,2814.219534,307.4753925,5520.418637,2587.420977,1589.972628,442.4727223,508.0797069,124.0449972,749.5589811,509.4453164,641.5052207,139.4,1999SWZ
SWZ,2000,0,2925.801794,339.8089774,6506.881151,2920.840783,1696.413108,468.3158222,547.4114065,135.352139,792.1683935,549.0219985,694.086413,152.82,2000SWZ
SWZ,2001,0,3085.071855,377.9266865,7414.047191,3221.706728,1765.117534,507.5083917,580.4074452,144.298965,869.1744677,575.1310374,731.9906377,164.86,2001SWZ
SWZ,1995,0,2291.044931,233.9915963,2280.538875,1630.631681,1294.922172,395.1054383,401.4315073,109.7818241,659.633791,452.80924,554.2317916,107.73,1995SWZ
SYC,1995,0,22.63837134,6.000536368,97.88026937,162.0777006,289.608694,1.999736162,70.45163927,14.03415694,1.374761892,9.468202237,37.24395235,27.91,1995SYC
SYC,2005,0,20.69210093,4.169033506,115.9360201,163.9814806,335.7557506,1.976949231,73.97175307,14.27186543,1.465405578,4.815925338,37.66564301,32.98,2005SYC
SYC,1993,0,29.99224313,7.298256134,93.51573794,161.8153507,281.7918791,2.067777302,68.4834325,14.01387187,1.489103854,11.54946696,37.8467453,26.43,1993SYC
SYC,1994,0,26.32781922,6.614483756,96.48272441,162.4654101,284.6686055,2.037617328,69.60184237,14.03937323,1.425070829,10.45394082,37.56106705,27.24,1994SYC
SYC,1997,0.834469101,21.0443696,6.40253819,105.5260368,164.0498196,302.2230949,1.915714188,71.21947941,14.0325281,1.330964865,7.625343744,36.83105889,29.35,1997SYC
SYC,2004,0.471449454,20.88490462,4.689485537,118.322801,163.7926637,328.7154666,1.90754713,72.75176947,14.09282013,1.460713771,4.724106883,36.93578856,32.35,2004SYC
SYC,1999,0,19.72879409,5.895596688,107.3422074,162.9639597,309.0548506,1.834307263,71.74367153,14.01270315,1.331375174,6.119243797,36.31079388,30.34,1999SYC
SYC,2000,0,19.92948227,6.062474399,110.0528389,162.0474943,312.1443062,1.817619804,71.23327583,13.98942002,1.39156946,5.552547133,35.90796278,30.5,2000SYC
SYC,2001,0,20.24468747,6.113921092,113.2635839,160.932948,315.1330953,1.817722378,70.77670389,13.90535734,1.459223546,4.972539725,35.63779421,30.81,2001SYC
SYC,2002,0,20.5118313,5.360500958,114.131759,161.2749936,317.5031115,1.819302617,71.32368183,13.93216501,1.415794023,4.488365671,35.82436764,31.48,2002SYC
SYC,2003,0,20.68924874,4.521696407,115.1221848,162.3500158,321.482419,1.83453796,72.17301749,13.98265973,1.412389821,4.569110163,36.327623,31.9,2003SYC
SYC,1996,0,21.59619046,5.787610068,100.4885303,162.4536864,295.6376652,1.963602383,70.95589223,14.05821748,1.342053341,8.525621771,37.11812989,28.73,1996SYC
SYC,1991,0,30.44423515,7.074596054,85.93034314,156.4086707,273.0550862,2.052430988,65.69773071,13.6049375,1.560551917,13.65119379,37.77228034,24.25,1991SYC
SYC,1998,0,19.72347552,5.889969292,106.0670403,164.4454322,306.885772,1.868756281,72.06866574,14.09035016,1.31311751,6.893421717,36.80474175,30.06,1998SYC
SYC,2007,0,21.61480351,3.694562763,114.8875805,166.9673455,343.8213097,2.161876147,74.86064603,14.04128802,2.241122124,4.775220537,37.70936758,33.06,2007SYC
SYC,1990,0,31.53559236,6.384664164,83.05687992,154.3333502,265.2153581,2.004005712,63.75404179,13.23400849,1.591049191,14.697584,37.4020675,22.83,1990SYC
SYC,1992,0,28.97036615,7.08501203,88.924826,159.0582725,279.0398496,2.072600165,67.19853651,13.87162686,1.528038887,12.62094974,37.92743669,25.44,1992SYC
SYC,2017,0,18.82253765,4.537547609,123.6407886,242.0308747,373.5243309,2.21440378,87.97832784,15.4571151,1.628822691,3.53915998,41.40373865,37.97,2017SYC
SYC,2016,0,19.74413356,4.643021139,123.173286,231.463624,370.7424078,2.253496102,86.421456,15.28937868,1.596452982,3.745759054,41.14827355,37.51,2016SYC
SYC,2015,0,20.48636839,4.691303488,121.6288737,220.0187043,369.9409946,2.301927592,85.06242226,15.11901733,1.596657749,4.08129296,40.24278308,36.27,2015SYC
SYC,2014,0,21.15053378,4.733746797,121.0222648,208.4542503,364.8108612,2.3056132,82.93411381,14.82618992,1.586441922,4.206629926,40.41963831,36.32,2014SYC
SYC,2006,0,20.75833718,3.750483611,115.0230932,163.6827697,341.8963602,2.013646063,74.3961791,14.16984623,1.497511426,4.808928282,37.75671502,33.08,2006SYC
SYC,2012,0,21.74228605,4.199626298,117.6933033,193.2927342,363.7456467,2.291809302,81.36493638,14.65202476,1.616677234,4.678531254,40.29153234,35.73,2012SYC
SYC,2011,0,21.73051327,3.667997562,115.8232147,186.8467942,363.0849163,2.234318131,80.1726698,14.4992606,1.629065115,4.803852989,39.83596809,35.15,2011SYC
SYC,2010,0,21.60818766,3.647245812,114.9182741,181.501969,361.6770558,2.204145427,79.26699282,14.40997621,1.607255581,4.940785668,38.99722748,34.17,2010SYC
SYC,2009,0,21.39479621,3.766026023,114.7673508,177.1082323,357.838495,2.16738499,78.27508608,14.34771995,1.582228461,4.99764264,38.94228553,34.06,2009SYC
SYC,2008,0,21.1695257,3.696373151,114.8799657,171.5402928,349.0782224,2.096541708,76.37352466,14.1601644,1.559988532,4.883344988,38.30008098,33.54,2008SYC
SYC,2013,0,21.68181159,4.633357126,119.5503994,199.3821716,362.5113444,2.316209413,81.72183834,14.69252216,1.590541305,4.467118993,39.97286015,35.62,2013SYC
SYR,2008,0,7833.255318,1835.952474,11893.25163,18049.51707,24670.74057,88.63494791,8764.949833,1744.739901,53.79048941,30.15829221,6207.298549,6238,2008SYR
SYR,2010,0,6913.505335,1921.358302,11828.82116,18901.65276,26514.62226,90.67318369,8947.538045,1773.271035,48.19392529,24.28158774,6526.502995,6566.51,2010SYR
SYR,2011,0,7839.00822,3324.522284,19372.30526,20171.76467,27848.62582,86.71062454,9091.344474,1789.950882,44.39474366,21.91990977,6598.965235,6642.84,2011SYR
SYR,2012,0,12456.98969,9764.290748,51565.13227,24534.63971,30154.44394,81.40378018,9232.715103,1797.017327,39.48623004,19.21999457,6691.516677,6739.74,2012SYR
SYR,2013,0,10123.81501,8739.642929,43587.02449,25077.14065,31233.39443,77.00629874,9399.253713,1811.320259,35.11052758,17.24119453,6858.24019,6911.16,2013SYR
SYR,2015,0.010384902,8424.065223,9580.074951,45741.81539,28088.73206,33723.51672,69.78875891,9707.241885,1857.619684,29.71826816,13.37408143,7244.559415,7307.4,2015SYR
SYR,2007,0,7255.424845,1746.716469,11780.10934,17449.71056,23571.16489,79.06183494,8394.641985,1688.933825,53.06700216,32.73431904,5862.239905,5886.3,2007SYR
SYR,2016,0,7615.492343,9408.829686,45894.38036,29263.71083,34951.91039,67.37390885,9891.199732,1899.661505,28.3810131,11.79593364,7430.330185,7497.66,2016SYR
SYR,2017,0,5986.894229,7104.822794,36993.63321,28756.75438,35540.5789,65.84599093,10056.85705,1944.56038,28.0321076,10.46428603,7611.223775,7683.19,2017SYR
SYR,2004,0.008670897,6720.042493,1834.967996,10839.23601,17003.04803,21320.97901,72.10529697,8234.514011,1662.855282,69.72852054,41.4180677,5476.671834,5487.03,2004SYR
SYR,1990,0,17420.37745,3516.269438,9415.407459,14593.37178,18380.55638,292.7545396,7199.310981,1760.648322,610.9179356,74.97620663,5127.643361,5096.28,1990SYR
SYR,2014,0,11180.95491,12168.39857,58310.69421,28439.84391,33271.9479,73.41955294,9564.222876,1831.629978,31.93958674,15.43151545,6994.574744,7051.74,2014SYR
SYR,2006,0.009926753,7291.485107,1867.173369,11871.65432,16976.37478,22500.62171,76.39547845,8162.116873,1670.227532,57.48433684,35.89852711,5646.325062,5664.55,2006SYR
SYR,1991,0,16775.38317,3476.499864,9844.029676,15395.12923,18617.03657,264.7402149,7495.416151,1797.548853,551.0097614,68.21162336,5290.996686,5268.44,1991SYR
SYR,2009,0,7189.40023,1844.12155,11796.55115,18507.30344,25559.85784,89.85148349,8863.281314,1755.078705,50.08204154,27.0158055,6376.978642,6414.24,2009SYR
SYR,1998,0,10506.23483,2957.282514,11605.62407,18051.76289,20597.92311,115.9936846,8518.81735,1796.978872,191.6922274,52.2273127,5637.370378,5639.49,1998SYR
SYR,2001,0.045481664,8219.418277,2267.6187,11157.97233,16983.53594,20814.94288,84.67386372,8299.284567,1692.017995,114.2049029,47.71125606,5427.041936,5431.75,2001SYR
SYR,2000,0,8776.290986,2520.684894,11411.84443,17527.59322,20771.66181,92.94917622,8402.98338,1729.320395,135.6936826,50.79156712,5486.423579,5488.61,2000SYR
SYR,1999,0,9661.329138,2972.501407,11696.51601,17781.54997,20608.79408,106.2139428,8413.988535,1759.124527,169.0272221,51.87345082,5552.312021,5554.31,1999SYR
SYR,1997,0,11243.31656,2941.318948,11302.83347,17931.9899,20395.97221,131.8978838,8477.627892,1812.938408,231.7191148,52.42175326,5639.170954,5640.62,1997SYR
SYR,1992,0,15811.11095,3414.325777,10406.18568,16325.70027,19070.05451,233.3390624,7880.789316,1847.797173,483.2168525,61.30851047,5487.277289,5474.09,1992SYR
SYR,2005,0,6877.02199,1889.70791,11120.97624,16773.73181,22011.24786,73.64831877,8174.943491,1666.11283,62.57159626,39.24164077,5539.693479,5553.33,2005SYR
SYR,1994,0,13961.10212,3238.673964,10610.30349,16922.49472,19395.71737,198.9925488,8095.48758,1831.46829,412.2785932,53.55719986,5517.544824,5514.04,1994SYR
SYR,1993,0,14784.70804,3306.722251,10421.18573,16419.26156,19017.19052,214.5912353,7889.715647,1825.241765,449.4341081,54.37327017,5458.176246,5452.27,1993SYR
SYR,2002,0.134482213,7886.357199,2217.090398,11141.01715,17017.83826,21282.62377,80.78202691,8358.252708,1691.876532,96.65109571,46.15375851,5485.399207,5492.35,2002SYR
SYR,1996,0,12085.31711,3132.589531,11007.12324,17496.45573,19943.50371,153.5610562,8311.16492,1818.043414,291.4908785,52.8119413,5581.438423,5581.04,1996SYR
SYR,2003,0,6720.633649,1833.687676,10482.29434,17065.25748,20767.1383,72.21295221,8219.678997,1645.355458,77.21820229,43.51489403,5382.886365,5390.94,2003SYR
SYR,1995,0,13060.12302,3268.389158,10808.29267,17212.82076,19612.31713,186.2461646,8203.395904,1827.786033,388.5667722,54.22596686,5531.963918,5528.76,1995SYR
TCD,2006,0.035688982,84514.63038,5225.995019,22371.4254,15604.75587,18195.83206,12842.57588,1328.176397,595.5821811,20533.24068,11268.11883,13055.01764,1843.6,2006TCD
TCD,2003,0,83649.26304,4701.757414,20109.47925,14984.94374,17845.70252,12585.32032,1290.107428,591.6911121,19911.83355,11238.85611,13015.51669,1831.75,2003TCD
TCD,1992,0,64594.70364,3380.01046,11716.03641,10625.94975,14785.32284,10017.97862,883.3427366,467.0550542,15949.53491,8418.218144,9724.303248,1358.3,1992TCD
TCD,1993,0,65843.25262,3324.147332,11903.10031,10769.51258,15136.90892,10282.38365,918.1808438,480.5256985,16356.71675,8649.173253,10020.0853,1422.71,1993TCD
TCD,1995,0.001773021,68619.6694,3494.119043,13521.41527,11555.14361,15706.72667,10711.90823,964.2281961,499.9290776,17015.83907,9047.522212,10491.95289,1494.21,1995TCD
TCD,2004,0,84229.72166,4800.408255,20630.80029,15192.71855,18042.26224,12748.21747,1307.06632,587.8675387,20301.10289,11225.05179,12982.26543,1813.01,2004TCD
TCD,1999,0,75726.21249,4142.721068,17602.51866,13604.12534,16874.44832,11643.4353,1155.338631,556.2060594,18351.28307,10243.7271,11915.71891,1721.94,1999TCD
TCD,1996,0,70932.49068,3665.286714,14742.84789,12162.50305,16085.41447,11145.18093,1024.61785,518.9271209,17721.41902,9378.417282,10919.28656,1590.88,1996TCD
TCD,2001,0.074105285,79998.6228,4465.323651,19034.41257,14307.0288,17273.77808,12217.53749,1223.468664,578.1496196,19285.91815,10788.36592,12542.23578,1806.28,2001TCD
TCD,2002,0,81617.84799,4546.266068,19638.91992,14695.12969,17545.86462,12365.86319,1253.428663,585.3015739,19507.79329,11012.97172,12797.66314,1838.32,2002TCD
TCD,1998,0,74501.18669,4022.922681,16657.22516,13156.9279,16622.24819,11495.02469,1109.855121,544.9817182,18161.2071,9928.592375,11598.52658,1719.05,1998TCD
TCD,2005,0,83794.91786,4831.298452,20903.46905,15256.29714,18024.20476,12547.5577,1311.167967,581.164074,20025.94772,11068.33745,12786.52308,1774.07,2005TCD
TCD,1997,0,72675.61278,3832.420148,15618.85777,12689.89431,16380.88119,11335.2068,1071.451316,532.0318305,17984.20632,9679.831237,11263.0982,1633.01,1997TCD
TCD,2000,0,78229.43257,4429.032174,18851.08075,13948.80509,17086.0187,11798.27667,1189.778282,568.3477488,18543.53637,10524.02911,12232.97601,1759.9,2000TCD
TCD,1990,0,62793.87188,3150.527414,10091.55935,10424.73457,14188.75634,9858.731476,855.3488595,459.9427217,15693.54645,8343.73763,9541.183595,1251.57,1990TCD
TCD,2008,0,84392.71834,5223.004163,21574.68854,16110.78852,18553.90003,12959.51752,1395.827033,631.4242702,20694.90614,11505.58449,13415.54699,1969.6,2008TCD
TCD,1994,0,67150.64228,3440.848671,12905.05967,11178.36394,15441.13873,10460.8173,942.5462447,488.3092861,16636.22904,8814.234869,10222.92589,1459.64,1994TCD
TCD,1991,0.037904119,64532.77877,3168.93818,10366.88362,10455.256,14459.43407,10520.12317,859.3371216,461.2050139,16973.70805,8352.081913,9599.651434,1300.37,1991TCD
TCD,2017,0,79990.01719,5493.191606,21344.76946,18752.04414,21072.57024,13485.45289,1657.958992,809.414447,21210.82881,11550.56579,14329.20008,2855.7,2017TCD
TCD,2016,0,79927.85577,5467.032945,20642.60431,18246.07185,20671.64564,13347.4576,1631.953439,786.6797919,20971.27366,11554.97,14246.41486,2765.88,2016TCD
TCD,2015,0,80264.97938,5546.455366,20632.86543,17934.25889,20214.51682,13232.71837,1601.553649,760.5948282,20813.75668,11364.97653,14118.14672,2824.89,2015TCD
TCD,2007,0.020081998,84115.95047,5009.673776,21390.45868,15791.50388,18322.92962,13139.4642,1363.011724,619.1949901,21004.49227,11527.19137,13413.93176,1944.88,2007TCD
TCD,2013,0,81605.77809,5422.400552,20661.52294,17444.2311,19601.19107,13057.68198,1550.519624,718.4012589,20613.86745,11770.25496,13866.76194,2164.44,2013TCD
TCD,2012,0.013801462,82409.03161,5410.549992,20754.21133,17185.53938,19430.93773,12819.56045,1533.719811,696.3547922,20293.44233,11541.0425,13717.32237,2243.06,2012TCD
TCD,2011,0,83601.06452,5387.196145,20760.35639,16784.24993,19255.19238,13107.74508,1505.402482,683.2241983,20902.72809,11712.4646,13718.41853,2070.97,2011TCD
TCD,2010,0.016553373,83759.63948,5294.024268,20676.39938,16385.74762,19082.14009,13158.33406,1471.875157,670.6713015,21033.91473,11684.14212,13715.44211,2094.35,2010TCD
TCD,2009,0.00412683,84340.41165,5209.269646,20937.30276,16254.42185,18856.97594,12976.02437,1432.674639,649.9697852,20705.01884,11628.85795,13578.4986,2011.12,2009TCD
TCD,2014,0,80908.31442,5445.482057,20502.44435,17729.71397,19876.12466,12955.99338,1575.568674,733.4603438,20373.53082,11709.72904,13830.65888,2190.71,2014TCD
TGO,2016,0,14895.1967,2186.890764,13532.17662,11833.5548,9450.9881,1946.035828,1500.580732,424.8817543,2724.16441,2973.793354,3800.631259,851.69,2016TGO
TGO,2015,0,15663.28581,1917.354646,14128.32142,11653.38151,9135.246426,2018.590473,1484.935766,421.9469753,2840.32362,2996.844553,3817.947477,844.91,2015TGO
TGO,2014,0,16658.96917,1982.844877,14511.66787,11451.47452,8832.358128,2108.033813,1466.461674,420.2805367,2986.562683,3150.247289,3797.879829,670.24,2014TGO
TGO,2013,0,17665.65572,2005.530529,14871.03398,11252.6527,8535.466596,2176.332485,1449.775973,418.7725885,3092.461001,3193.872399,3833.60333,661.51,2013TGO
TGO,2012,0,18674.2488,2022.144127,15244.1584,11063.65688,8259.259075,2269.359989,1435.90557,417.7677557,3247.306341,3204.392906,3864.171137,680.81,2012TGO
TGO,2009,0,21259.79376,2007.993326,16325.97811,10445.36645,7610.568969,2428.157341,1358.818548,400.5595942,3540.541949,3202.246597,3795.690464,612.01,2009TGO
TGO,2010,0.038615841,20596.64244,2027.591746,15969.66098,10700.3453,7803.842189,2381.115895,1394.030775,407.1403949,3454.951613,3216.538703,3825.856831,628.71,2010TGO
TGO,2008,0.010387873,21860.90966,1979.853649,16448.59899,10173.45041,7430.377355,2444.486038,1333.303877,394.239748,3579.280308,3172.395803,3749.905795,595.38,2008TGO
TGO,2007,0.071393374,22339.48108,1939.960027,16270.35954,9844.159711,7168.436948,2485.989659,1291.731142,387.3578368,3661.657741,3149.072103,3706.861305,574.93,2007TGO
TGO,2006,0,22705.14087,1880.241966,15864.88955,9503.988491,6898.059936,2610.784117,1265.611663,385.0302311,3888.338251,3147.291553,3694.980989,564.13,2006TGO
TGO,2017,0,14018.14726,1772.086518,12894.27506,12105.38793,9678.487233,1927.456766,1518.722348,430.6752193,2702.491929,2968.079195,3800.585446,858.28,2017TGO
TGO,2004,0,23200.30148,1819.148519,14996.24051,8881.838529,6554.57555,2719.678125,1211.644179,380.5182491,4083.701561,3130.40227,3667.586957,552.47,2004TGO
TGO,2011,0,19634.14544,2018.731389,15563.99995,10864.85316,8007.218431,2335.742534,1416.132858,413.3807667,3363.446973,3225.978185,3860.266335,654.52,2011TGO
TGO,2005,0,23075.97504,1913.365198,15862.06543,9280.163907,6718.120534,2679.373878,1239.549464,382.4402402,4017.663488,3150.862731,3683.20503,548.25,2005TGO
TGO,2003,0,23318.82356,1801.859562,14418.84997,8592.668479,6461.490874,2765.830148,1200.407022,384.4764851,4146.327595,3153.37789,3706.591598,568.12,2003TGO
TGO,1996,0,22421.91702,1650.84045,8696.074797,6146.392231,5373.929105,2607.153272,992.6966286,367.9109629,3870.945893,2906.218114,3399.324577,505.9,1996TGO
TGO,2001,0,23425.69182,1763.110474,12786.5607,7837.49454,6060.601805,2734.432512,1136.922897,375.4646697,4105.927841,3023.631311,3583.446301,573.47,2001TGO
TGO,1997,0,22708.56052,1706.292885,9556.566187,6479.280635,5521.700202,2593.298778,1025.307732,369.6973816,3841.699755,2914.305214,3430.305478,528.71,1997TGO
TGO,2000,0,23084.12367,1725.708739,11933.00452,7466.868777,5900.269551,2663.832495,1106.366388,372.8555073,3971.606992,2989.8743,3536.732375,559.99,2000TGO
TGO,1998,0,22801.15462,1691.036904,10419.69585,6792.237047,5671.959139,2709.546353,1064.475633,373.09114,4057.783801,2965.926971,3493.824579,540.64,1998TGO
TGO,1990,0,22450.42035,1554.738549,5661.138119,4743.450286,4586.72675,2999.610379,804.0765831,359.2250462,4626.621409,2846.432931,3269.600104,436.02,1990TGO
TGO,1999,0,22807.89343,1694.962243,11139.86471,7066.922425,5757.09155,2646.241076,1077.113508,370.9724004,3936.020837,2952.691778,3495.243286,555.29,1999TGO
TGO,1993,0,22298.99573,1605.399039,6861.926261,5311.625755,4976.569659,2798.628676,886.6856817,364.8221809,4232.895162,2871.192415,3334.225042,476.03,1993TGO
TGO,1992,0,22190.32379,1576.40903,6359.301935,5073.904345,4826.126817,2875.171694,851.3678724,361.1963024,4391.488093,2840.206581,3290.668274,463.41,1992TGO
TGO,1991,0,22364.26595,1573.097384,6030.753214,4896.143827,4704.043384,2967.312517,825.2833931,360.8045176,4565.838436,2846.119481,3283.466767,450.27,1991TGO
TGO,2002,0,23348.50977,1775.090247,13582.72644,8173.635758,6234.754409,2794.086628,1157.405223,382.5628334,4187.261626,3111.131513,3676.700116,579.74,2002TGO
