Code,Year,Solar (% sub energy),Hydro (% sub energy),Wind (% sub energy),IDRES
KAZ,1989,0,2.388,0,1989KAZ
KAZ,1990,0,2.384,0,1990KAZ
KAZ,1991,0,2.333,0,1991KAZ
KAZ,1992,0,2.254,0,1992KAZ
KAZ,1993,0,2.838,0,1993KAZ
KAZ,1994,0,3.836,0,1994KAZ
KAZ,1995,0,3.875,0,1995KAZ
KAZ,1996,0,3.917,0,1996KAZ
KAZ,1997,0,3.938,0,1997KAZ
KAZ,1998,0,3.95,0,1998KAZ
KAZ,1999,0,4.197,0,1999KAZ
KAZ,2000,0,5.61,0,2000KAZ
KAZ,2001,0,5.313,0,2001KAZ
KAZ,2002,0,5.673,0,2002KAZ
KAZ,2003,0,4.965,0,2003KAZ
KAZ,2004,0,4.345,0,2004KAZ
KAZ,2005,0,4.008,0,2005KAZ
KAZ,2006,0,3.726,0,2006KAZ
KAZ,2007,0,3.496,0,2007KAZ
KAZ,2008,0,3.006,0,2008KAZ
KAZ,2009,0,3.048,0,2009KAZ
KAZ,2010,0,3.276,0,2010KAZ
KAZ,2011,0,2.905,0,2011KAZ
KAZ,2012,0,2.699,0,2012KAZ
KAZ,2013,0,2.683,0,2013KAZ
KAZ,2014,0,2.809,0.01,2014KAZ
KAZ,2015,0.016,3.172,0.01,2015KAZ
KAZ,2016,0.03,3.891,0.01,2016KAZ
KAZ,2017,0.029,3.531,0,2017KAZ
KAZ,2018,0.04,2.945,0,2018KAZ
KAZ,2019,0.084,2.872,0,2019KAZ
KWT,1965,0,0,0,1965KWT
KWT,1966,0,0,0,1966KWT
KWT,1967,0,0,0,1967KWT
KWT,1968,0,0,0,1968KWT
KWT,1969,0,0,0,1969KWT
KWT,1970,0,0,0,1970KWT
KWT,1971,0,0,0,1971KWT
KWT,1972,0,0,0,1972KWT
KWT,1973,0,0,0.007,1973KWT
KWT,1974,0,0,0.013,1974KWT
KWT,1975,0,0,0.012,1975KWT
KWT,1976,0,0,0.015,1976KWT
KWT,1977,0,0,0.037,1977KWT
KWT,1978,0,0,0.021,1978KWT
KWT,1979,0,0,0.074,1979KWT
KWT,1980,0,0,0.326,1980KWT
KWT,1981,0,0,0.295,1981KWT
KWT,1982,0,0,0.273,1982KWT
KWT,1983,0,0,0.279,1983KWT
KWT,1984,0,0,0.31,1984KWT
KWT,1985,0,0,0.335,1985KWT
KWT,1986,0,0,0.291,1986KWT
KWT,1987,0,0,0.26,1987KWT
KWT,1988,0,0,0.42,1988KWT
KWT,1989,0,0,0.616,1989KWT
KWT,1990,0,0,0.701,1990KWT
KWT,1991,0,0,0.643,1991KWT
KWT,1992,0,0,0.909,1992KWT
KWT,1993,0,0,0.752,1993KWT
KWT,1994,0,0,0.788,1994KWT
KWT,1995,0,0,0.701,1995KWT
KWT,1996,0,0,0.868,1996KWT
KWT,1997,0,0,0,1997KWT
KWT,1998,0,0,0,1998KWT
KWT,1999,0,0,0,1999KWT
KWT,2000,0,0,0,2000KWT
KWT,2001,0,0,0,2001KWT
KWT,2002,0,0,0,2002KWT
KWT,2003,0,0,0,2003KWT
KWT,2004,0,0,0,2004KWT
KWT,2005,0,0,0,2005KWT
KWT,2006,0,0,0,2006KWT
KWT,2007,0,0,0,2007KWT
KWT,2008,0,0,0,2008KWT
KWT,2009,0,0,0,2009KWT
KWT,2010,0,0,0,2010KWT
KWT,2011,0,0,0,2011KWT
KWT,2012,0,0,0,2012KWT
KWT,2013,0,0,0,2013KWT
KWT,2014,0.002,0,0,2014KWT
KWT,2015,0.003,0,0,2015KWT
KWT,2016,0.026,0,0.003,2016KWT
KWT,2017,0.028,0,0.005,2017KWT
KWT,2018,0.037,0,0.041,2018KWT
KWT,2019,0.077,0,0.29,2019KWT
LVA,1985,0,7.824,0.359,1985LVA
LVA,1986,0,8.486,0.468,1986LVA
LVA,1987,0,11.486,0.891,1987LVA
LVA,1988,0,9.862,1.81,1988LVA
LVA,1989,0,11.87,2.038,1989LVA
LVA,1990,0,14.58,2.452,1990LVA
LVA,1991,0,11.502,2.68,1991LVA
LVA,1992,0,12.376,3.234,1992LVA
LVA,1993,0,16.424,4.43,1993LVA
LVA,1994,0,19.52,5.011,1994LVA
LVA,1995,0,18.524,4.163,1995LVA
LVA,1996,0,12.561,5.312,1996LVA
LVA,1997,0,19.889,0,1997LVA
LVA,1998,0,26.828,0,1998LVA
LVA,1999,0,20.101,0,1999LVA
LVA,2000,0,21.023,0,2000LVA
LVA,2001,0,19.466,0,2001LVA
LVA,2002,0,16.646,0,2002LVA
LVA,2003,0,15.392,0,2003LVA
LVA,2004,0,18.705,0,2004LVA
LVA,2005,0,19.297,0,2005LVA
LVA,2006,0,16.369,0,2006LVA
LVA,2007,0,15.978,0,2007LVA
LVA,2008,0,17.966,0,2008LVA
LVA,2009,0,20.984,0,2009LVA
LVA,2010,0,18.712,0,2010LVA
LVA,2011,0.001,17.085,0,2011LVA
LVA,2012,0.001,21.118,0,2012LVA
LVA,2013,0.001,17.16,0,2013LVA
LVA,2014,0.001,12.695,0,2014LVA
LVA,2015,0.001,11.555,0,2015LVA
LVA,2016,0.002,14.62,0,2016LVA
LVA,2017,0.002,23.017,0,2017LVA
LVA,2018,0.007,13.976,0,2018LVA
LVA,2019,0,11.829,0,2019LVA
LTU,1985,0,0.607,0,1985LTU
LTU,1986,0,0.643,0,1986LTU
LTU,1987,0,0.578,0,1987LTU
LTU,1988,0,0.585,0,1988LTU
LTU,1989,0,0.541,0,1989LTU
LTU,1990,0,0.573,0,1990LTU
LTU,1991,0,0.442,0,1991LTU
LTU,1992,0,0.666,0,1992LTU
LTU,1993,0,1.076,0,1993LTU
LTU,1994,0,1.432,0.024,1994LTU
LTU,1995,0,1.059,0.093,1995LTU
LTU,1996,0,0.851,0.144,1996LTU
LTU,1997,0,0.835,0.185,1997LTU
LTU,1998,0,1.1,0.164,1998LTU
LTU,1999,0,1.313,0.154,1999LTU
LTU,2000,0,1.217,0.156,2000LTU
LTU,2001,0,0.992,0.206,2001LTU
LTU,2002,0,1.004,0.268,2002LTU
LTU,2003,0,0.876,0.301,2003LTU
LTU,2004,0,1.116,0.341,2004LTU
LTU,2005,0,1.306,0.322,2005LTU
LTU,2006,0,1.193,0.35,2006LTU
LTU,2007,0,1.148,0.287,2007LTU
LTU,2008,0,1.1,0.341,2008LTU
LTU,2009,0,1.258,0.417,2009LTU
LTU,2010,0,2.149,0.466,2010LTU
LTU,2011,0,1.829,0.46,2011LTU
LTU,2012,0.009,1.593,0.6,2012LTU
LTU,2013,0.182,2.12,0.603,2013LTU
LTU,2014,0.306,1.67,1.33,2014LTU
LTU,2015,0.293,1.395,1.369,2015LTU
LTU,2016,0.259,1.77,1.399,2016LTU
LTU,2017,0.244,2.213,0,2017LTU
LTU,2018,0.291,1.636,0,2018LTU
LTU,2019,0.328,1.26,0,2019LTU
LUX,1965,0,0.574,0,1965LUX
LUX,1966,0,0.539,0,1966LUX
LUX,1967,0,0.618,0,1967LUX
LUX,1968,0,0.584,0,1968LUX
LUX,1969,0,0.472,0,1969LUX
LUX,1970,0,0.502,0,1970LUX
LUX,1971,0,0.295,0,1971LUX
LUX,1972,0,0.338,0,1972LUX
LUX,1973,0,0.281,0,1973LUX
LUX,1974,0,0.409,0,1974LUX
LUX,1975,0,0.426,0,1975LUX
LUX,1976,0,0.268,0,1976LUX
LUX,1977,0,0.553,0,1977LUX
LUX,1978,0,0.506,0,1978LUX
LUX,1979,0,0.537,0,1979LUX
LUX,1980,0,0.615,0,1980LUX
LUX,1981,0,0.769,0,1981LUX
LUX,1982,0,0.729,0,1982LUX
LUX,1983,0,0.769,0,1983LUX
LUX,1984,0,0.759,0,1984LUX
LUX,1985,0,0.599,0,1985LUX
LUX,1986,0,0.758,0,1986LUX
LUX,1987,0,0.933,0,1987LUX
LUX,1988,0,0.836,0,1988LUX
LUX,1989,0,0.555,0,1989LUX
LUX,1990,0,0.524,0,1990LUX
LUX,1991,0,0.585,0,1991LUX
LUX,1992,0,0.486,0,1992LUX
LUX,1993,0,0.459,0,1993LUX
LUX,1994,0,0.613,0,1994LUX
LUX,1995,0,0.721,0,1995LUX
LUX,1996,0,0.478,0,1996LUX
LUX,1997,0,0.675,0,1997LUX
LUX,1998,0,0.969,0,1998LUX
LUX,1999,0,0.678,0,1999LUX
LUX,2000,0,0.923,0,2000LUX
LUX,2001,0,0.818,0,2001LUX
LUX,2002,0,0.628,0,2002LUX
LUX,2003,0.008,0.474,0,2003LUX
LUX,2004,0.048,0.545,0,2004LUX
LUX,2005,0.091,0.476,0,2005LUX
LUX,2006,0.109,0.577,0,2006LUX
LUX,2007,0.111,0.619,0,2007LUX
LUX,2008,0.106,0.702,0,2008LUX
LUX,2009,0.112,0.584,0,2009LUX
LUX,2010,0.11,0.561,0,2010LUX
LUX,2011,0.137,0.335,0,2011LUX
LUX,2012,0.206,0.529,0,2012LUX
LUX,2013,0.414,0.669,0,2013LUX
LUX,2014,0.546,0.621,0,2014LUX
LUX,2015,0.611,0.585,0,2015LUX
LUX,2016,0.596,0.685,0,2016LUX
LUX,2017,0.614,0.485,0,2017LUX
LUX,2018,0.644,0.499,0,2018LUX
LUX,2019,0.632,0.557,0,2019LUX
MYS,1965,0,5.638,0,1965MYS
MYS,1966,0,5.695,0,1966MYS
MYS,1967,0,5.903,0,1967MYS
MYS,1968,0,6.422,0,1968MYS
MYS,1969,0,7.732,0,1969MYS
MYS,1970,0,8.245,0,1970MYS
MYS,1971,0,6.513,0,1971MYS
MYS,1972,0,6.352,0,1972MYS
MYS,1973,0,5.673,0,1973MYS
MYS,1974,0,5.075,0,1974MYS
MYS,1975,0,4.882,0,1975MYS
MYS,1976,0,4.145,0,1976MYS
MYS,1977,0,3.026,0,1977MYS
MYS,1978,0,2.593,0,1978MYS
MYS,1979,0,2.589,0,1979MYS
MYS,1980,0,3.071,0,1980MYS
MYS,1981,0,3.319,0,1981MYS
MYS,1982,0,2.963,0,1982MYS
MYS,1983,0,3.002,0,1983MYS
MYS,1984,0,5.51,0,1984MYS
MYS,1985,0,6.017,0,1985MYS
MYS,1986,0,5.869,0,1986MYS
MYS,1987,0,6.857,0,1987MYS
MYS,1988,0,7.453,0,1988MYS
MYS,1989,0,6.169,0,1989MYS
MYS,1990,0,4.346,0,1990MYS
MYS,1991,0,3.966,0.001,1991MYS
MYS,1992,0,3.534,0.001,1992MYS
MYS,1993,0,3.837,0.001,1993MYS
MYS,1994,0,4.695,0.002,1994MYS
MYS,1995,0,4.32,0.003,1995MYS
MYS,1996,0,3.226,0.003,1996MYS
MYS,1997,0,2.232,0.003,1997MYS
MYS,1998,0,2.564,0.003,1998MYS
MYS,1999,0,3.838,0.003,1999MYS
MYS,2000,0,3.186,0.003,2000MYS
MYS,2001,0,2.726,0.003,2001MYS
MYS,2002,0,2.261,0.003,2002MYS
MYS,2003,0,1.942,0.006,2003MYS
MYS,2004,0,1.982,0.034,2004MYS
MYS,2005,0,1.989,0.034,2005MYS
MYS,2006,0,2.003,0.079,2006MYS
MYS,2007,0,1.758,0.159,2007MYS
MYS,2008,0,2.211,0.201,2008MYS
MYS,2009,0,2.001,0.444,2009MYS
MYS,2010,0,1.782,0.498,2010MYS
MYS,2011,0,2.166,0.765,2011MYS
MYS,2012,0.002,2.301,1.036,2012MYS
MYS,2013,0.033,2.788,1.207,2013MYS
MYS,2014,0.053,3.113,1.211,2014MYS
MYS,2015,0.062,3.173,1.495,2015MYS
MYS,2016,0.067,4.308,2.032,2016MYS
MYS,2017,0.07,5.655,0,2017MYS
MYS,2018,0.103,5.629,0,2018MYS
MYS,2019,0.166,5.657,0,2019MYS
MEX,1965,0,8.439,0,1965MEX
MEX,1966,0,9.102,0,1966MEX
MEX,1967,0,9.728,0,1967MEX
MEX,1968,0,10.253,0,1968MEX
MEX,1969,0,9.903,0,1969MEX
MEX,1970,0,10.385,0,1970MEX
MEX,1971,0,9.587,0,1971MEX
MEX,1972,0,9.242,0,1972MEX
MEX,1973,0,9.031,0,1973MEX
MEX,1974,0,8.368,0,1974MEX
MEX,1975,0,7.114,0,1975MEX
MEX,1976,0,7.599,0,1976MEX
MEX,1977,0,8.014,0,1977MEX
MEX,1978,0,6.01,0,1978MEX
MEX,1979,0,6.036,0,1979MEX
MEX,1980,0,5.2,0,1980MEX
MEX,1981,0,6.855,0,1981MEX
MEX,1982,0,6.122,0,1982MEX
MEX,1983,0,5.598,0,1983MEX
MEX,1984,0,6.09,0,1984MEX
MEX,1985,0,6.993,0,1985MEX
MEX,1986,0,5.395,0,1986MEX
MEX,1987,0,4.727,0,1987MEX
MEX,1988,0,5.315,0,1988MEX
MEX,1989,0,5.845,0,1989MEX
MEX,1990,0,5.364,0,1990MEX
MEX,1991,0,4.772,0,1991MEX
MEX,1992,0.001,5.559,0,1992MEX
MEX,1993,0.001,5.498,0,1993MEX
MEX,1994,0.001,3.954,0,1994MEX
MEX,1995,0.001,5.469,0,1995MEX
MEX,1996,0.001,6.02,0,1996MEX
MEX,1997,0.001,4.979,0.152,1997MEX
MEX,1998,0.001,4.447,0.448,1998MEX
MEX,1999,0.001,5.842,0.409,1999MEX
MEX,2000,0.001,5.643,0.425,2000MEX
MEX,2001,0.001,4.879,0.363,2001MEX
MEX,2002,0.001,4.105,0.345,2002MEX
MEX,2003,0.001,3.23,0.298,2003MEX
MEX,2004,0.001,3.862,0.456,2004MEX
MEX,2005,0.001,3.969,0.439,2005MEX
MEX,2006,0.001,4.201,0.587,2006MEX
MEX,2007,0.001,3.729,0.886,2007MEX
MEX,2008,0.003,5.207,0.881,2008MEX
MEX,2009,0.004,3.554,0.905,2009MEX
MEX,2010,0.004,4.772,1.463,2010MEX
MEX,2011,0.005,4.417,2.27,2011MEX
MEX,2012,0.008,3.84,2.905,2012MEX
MEX,2013,0.013,3.338,3.403,2013MEX
MEX,2014,0.026,4.629,3.267,2014MEX
MEX,2015,0.029,3.659,3.977,2015MEX
MEX,2016,0.029,3.57,4.414,2016MEX
MEX,2017,0.135,3.63,0,2017MEX
MEX,2018,0.363,3.711,0,2018MEX
MEX,2019,1.436,2.747,0,2019MEX
MAR,1965,0,19.237,0,1965MAR
MAR,1966,0,12.637,0,1966MAR
MAR,1967,0,10.591,0,1967MAR
MAR,1968,0,11.202,0,1968MAR
MAR,1969,0,13.224,0,1969MAR
MAR,1970,0,12.419,0,1970MAR
MAR,1971,0,13.191,0,1971MAR
MAR,1972,0,12.812,0,1972MAR
MAR,1973,0,8.591,0,1973MAR
MAR,1974,0,9.016,0,1974MAR
MAR,1975,0,6.731,0,1975MAR
MAR,1976,0,6.098,0,1976MAR
MAR,1977,0,7.443,0,1977MAR
MAR,1978,0,7.273,0,1978MAR
MAR,1979,0,7.285,0,1979MAR
MAR,1980,0,6.955,0,1980MAR
MAR,1981,0,4.84,0,1981MAR
MAR,1982,0,2.62,0,1982MAR
MAR,1983,0,2.145,0,1983MAR
MAR,1984,0,1.61,0.001,1984MAR
MAR,1985,0,2.07,0.005,1985MAR
MAR,1986,0,2.649,0.007,1986MAR
MAR,1987,0,3.301,0.017,1987MAR
MAR,1988,0,3.546,0.026,1988MAR
MAR,1989,0,3.985,0.044,1989MAR
MAR,1990,0,4.106,0.051,1990MAR
MAR,1991,0,4.074,0.071,1991MAR
MAR,1992,0,2.861,0.09,1992MAR
MAR,1993,0,1.3,0.119,1993MAR
MAR,1994,0,2.237,0.132,1994MAR
MAR,1995,0,1.658,0.177,1995MAR
MAR,1996,0,5.092,0.18,1996MAR
MAR,1997,0,5.214,0.229,1997MAR
MAR,1998,0,4.334,0.218,1998MAR
MAR,1999,0,1.936,0.248,1999MAR
MAR,2000,0,1.7,0.342,2000MAR
MAR,2001,0,1.878,0.465,2001MAR
MAR,2002,0,1.778,0.501,2002MAR
MAR,2003,0,3.018,0.673,2003MAR
MAR,2004,0,2.906,0.827,2004MAR
MAR,2005,0,1.613,1.031,2005MAR
MAR,2006,0,1.6,1.119,2006MAR
MAR,2007,0,1.473,0.915,2007MAR
MAR,2008,0,1.347,1.214,2008MAR
MAR,2009,0,3.854,1.218,2009MAR
MAR,2010,0,4.666,1.41,2010MAR
MAR,2011,0,2.551,1.529,2011MAR
MAR,2012,0,2.027,1.955,2012MAR
MAR,2013,0,3.355,2.067,2013MAR
MAR,2014,0,1.932,2.694,2014MAR
MAR,2015,0.007,2.174,2.68,2015MAR
MAR,2016,0.455,1.424,2.909,2016MAR
MAR,2017,0.447,1.275,0,2017MAR
MAR,2018,0.984,1.754,0,2018MAR
MAR,2019,1.486,1.186,0,2019MAR
NLD,1965,0,0,0,1965NLD
NLD,1966,0,0,0,1966NLD
NLD,1967,0,0,0,1967NLD
NLD,1968,0,0,0,1968NLD
NLD,1969,0,0,0,1969NLD
NLD,1970,0,0,0,1970NLD
NLD,1971,0,0,0,1971NLD
NLD,1972,0,0,0,1972NLD
NLD,1973,0,0,0,1973NLD
NLD,1974,0,0,0,1974NLD
NLD,1975,0,0,0,1975NLD
NLD,1976,0,0,0,1976NLD
NLD,1977,0,0,0,1977NLD
NLD,1978,0,0,0,1978NLD
NLD,1979,0,0,0,1979NLD
NLD,1980,0,0,0,1980NLD
NLD,1981,0,0,0,1981NLD
NLD,1982,0,0,0,1982NLD
NLD,1983,0,0,0,1983NLD
NLD,1984,0,0,0,1984NLD
NLD,1985,0,0.001,0,1985NLD
NLD,1986,0,0.001,0,1986NLD
NLD,1987,0,0,0,1987NLD
NLD,1988,0,0.001,0,1988NLD
NLD,1989,0,0.012,0.001,1989NLD
NLD,1990,0,0.026,0.001,1990NLD
NLD,1991,0,0.031,0.001,1991NLD
NLD,1992,0,0.036,0.001,1992NLD
NLD,1993,0,0.027,0.011,1993NLD
NLD,1994,0,0.03,0.018,1994NLD
NLD,1995,0,0.025,0.029,1995NLD
NLD,1996,0.001,0.022,0.05,1996NLD
NLD,1997,0.001,0.026,0.148,1997NLD
NLD,1998,0.001,0.031,0.172,1998NLD
NLD,1999,0.001,0.025,0.184,1999NLD
NLD,2000,0.002,0.039,0.178,2000NLD
NLD,2001,0.003,0.031,0.423,2001NLD
NLD,2002,0.004,0.029,0.737,2002NLD
NLD,2003,0.008,0.019,0.736,2003NLD
NLD,2004,0.008,0.024,1.095,2004NLD
NLD,2005,0.008,0.021,1.235,2005NLD
NLD,2006,0.009,0.026,1.717,2006NLD
NLD,2007,0.009,0.026,1.851,2007NLD
NLD,2008,0.009,0.024,2.191,2008NLD
NLD,2009,0.011,0.024,2.301,2009NLD
NLD,2010,0.014,0.024,2.217,2010NLD
NLD,2011,0.024,0.014,2.3,2011NLD
NLD,2012,0.062,0.026,2.421,2012NLD
NLD,2013,0.129,0.029,2.359,2013NLD
NLD,2014,0.207,0.03,2.072,2014NLD
NLD,2015,0.29,0.024,2.06,2015NLD
NLD,2016,0.394,0.025,2.194,2016NLD
NLD,2017,0.562,0.015,0,2017NLD
NLD,2018,0.937,0.018,0,2018NLD
NLD,2019,1.317,0.019,0,2019NLD
NZL,1965,0,33.392,0,1965NZL
NZL,1966,0,33.903,0,1966NZL
NZL,1967,0,34.918,0,1967NZL
NZL,1968,0,35.825,0,1968NZL
NZL,1969,0,34.789,0,1969NZL
NZL,1970,0,34.018,0,1970NZL
NZL,1971,0,36.971,0,1971NZL
NZL,1972,0,36.734,0,1972NZL
NZL,1973,0,34.889,0,1973NZL
NZL,1974,0,34.833,0,1974NZL
NZL,1975,0,37.683,0,1975NZL
NZL,1976,0,33.903,0,1976NZL
NZL,1977,0,31.562,0,1977NZL
NZL,1978,0,34.006,0,1978NZL
NZL,1979,0,39.614,0,1979NZL
NZL,1980,0,41.482,0,1980NZL
NZL,1981,0,42.129,0,1981NZL
NZL,1982,0,37.863,0,1982NZL
NZL,1983,0,39.311,0,1983NZL
NZL,1984,0,38.443,0,1984NZL
NZL,1985,0,36.738,0,1985NZL
NZL,1986,0,38.017,0.022,1986NZL
NZL,1987,0,36.997,0.029,1987NZL
NZL,1988,0,37.252,0.031,1988NZL
NZL,1989,0,40.64,0.03,1989NZL
NZL,1990,0,35.358,0.031,1990NZL
NZL,1991,0,34.197,0.035,1991NZL
NZL,1992,0,31.45,0.031,1992NZL
NZL,1993,0,33.984,0.031,1993NZL
NZL,1994,0,35.487,0.031,1994NZL
NZL,1995,0,36.415,0.029,1995NZL
NZL,1996,0,34.107,0.042,1996NZL
NZL,1997,0,30.253,0.052,1997NZL
NZL,1998,0,32.911,0.064,1998NZL
NZL,1999,0,29.501,0.095,1999NZL
NZL,2000,0,30.149,0.104,2000NZL
NZL,2001,0,26.777,0.128,2001NZL
NZL,2002,0,29.507,0.163,2002NZL
NZL,2003,0,28.684,0.244,2003NZL
NZL,2004,0,31.848,0.309,2004NZL
NZL,2005,0,27.999,0.495,2005NZL
NZL,2006,0,27.876,0.704,2006NZL
NZL,2007,0.004,27.832,0.875,2007NZL
NZL,2008,0.004,26.076,1.096,2008NZL
NZL,2009,0.004,28.16,1.315,2009NZL
NZL,2010,0.004,27.955,1.498,2010NZL
NZL,2011,0.005,28.115,1.618,2011NZL
NZL,2012,0.005,25.336,1.827,2012NZL
NZL,2013,0.008,25.248,2.154,2013NZL
NZL,2014,0.019,25.295,2.354,2014NZL
NZL,2015,0.037,25.122,2.444,2015NZL
NZL,2016,0.057,26.234,2.713,2016NZL
NZL,2017,0.076,25.008,0,2017NZL
NZL,2018,0.099,26.191,0,2018NZL
NZL,2019,0.123,24.887,0,2019NZL
,1965,0,5.58,0,
,1966,0,5.525,0,
,1967,0,5.822,0,
,1968,0,5.555,0,
,1969,0,5.868,0,
,1970,0,5.743,0,
,1971,0,5.916,0,
,1972,0,5.942,0,
,1973,0,5.848,0,
,1974,0,6.503,0,
,1975,0,6.512,0,
,1976,0,6.122,0,
,1977,0,5.318,0,
,1978,0,6.095,0,
,1979,0,6.11,0,
,1980,0,6.297,0,
,1981,0,6.524,0,
,1982,0,7.253,0,
,1983,0,7.645,0,
,1984,0,7.39,0,
,1985,0,7.155,0,
,1986,0,7.237,0.648,
,1987,0,6.577,1.048,
,1988,0,5.949,0.911,
,1989,0.003,6.154,0.946,
,1990,0.004,6.368,0.833,
,1991,0.005,6.412,0.811,
,1992,0.004,6.066,0,
,1993,0.005,6.294,0,
,1994,0.005,5.952,0,
,1995,0.005,6.467,0,
,1996,0.005,6.825,0,
,1997,0.005,6.748,0,
,1998,0.005,6.216,0,
,1999,0.005,6.251,0,
,2000,0.005,5.822,0,
,2001,0.005,5.095,0,
,2002,0.006,5.519,0,
,2003,0.006,5.409,0,
,2004,0.006,5.267,0,
,2005,0.006,5.457,0,
,2006,0.007,5.564,0,
,2007,0.009,5.191,0,
,2008,0.014,5.508,0,
,2009,0.019,5.739,0,
,2010,0.027,5.351,0,
,2011,0.044,5.992,0,
,2012,0.084,5.74,0,
,2013,0.143,5.563,0,
,2014,0.252,5.405,0,
,2015,0.341,5.277,0,
,2016,0.469,5.412,0,
,2017,0.652,5.693,0,
,2018,0.77,5.377,0,
,2019,0.957,5.176,0,
MKD,1990,0,4.612,0,1990MKD
MKD,1991,0,8.041,0,1991MKD
MKD,1992,0,7.83,0,1992MKD
MKD,1993,0,4.804,0,1993MKD
MKD,1994,0,6.818,0,1994MKD
MKD,1995,0,7.805,0,1995MKD
MKD,1996,0,7.127,0.008,1996MKD
MKD,1997,0,8.375,0.015,1997MKD
MKD,1998,0,8.919,0.016,1998MKD
MKD,1999,0,11.962,0.02,1999MKD
MKD,2000,0,10.608,0.129,2000MKD
MKD,2001,0,5.975,0.149,2001MKD
MKD,2002,0,7.353,0.254,2002MKD
MKD,2003,0,11.796,0.345,2003MKD
MKD,2004,0,12.81,0.449,2004MKD
MKD,2005,0,12.43,0.446,2005MKD
MKD,2006,0,13.444,0.513,2006MKD
MKD,2007,0,8.212,0.475,2007MKD
MKD,2008,0,7.02,0.682,2008MKD
MKD,2009,0,10.732,0.738,2009MKD
MKD,2010,0,18.931,0.952,2010MKD
MKD,2011,0.009,11.063,1.086,2011MKD
MKD,2012,0.023,8.595,1.209,2012MKD
MKD,2013,0.078,13.581,1.001,2013MKD
MKD,2014,0.132,11.065,1.337,2014MKD
MKD,2015,0.196,16.191,1.822,2015MKD
MKD,2016,0.197,15.781,2.794,2016MKD
MKD,2017,0.203,9.507,0,2017MKD
MKD,2018,0.195,15.33,0,2018MKD
MKD,2019,0.185,9.272,0,2019MKD
NOR,1965,0,66.502,0,1965NOR
NOR,1966,0,63.971,0,1966NOR
NOR,1967,0,65.187,0,1967NOR
NOR,1968,0,65.743,0,1968NOR
NOR,1969,0,62.426,0,1969NOR
NOR,1970,0,60.02,0,1970NOR
NOR,1971,0,62.513,0,1971NOR
NOR,1972,0,62.848,0,1972NOR
NOR,1973,0,64.158,0,1973NOR
NOR,1974,0,66.946,0,1974NOR
NOR,1975,0,66.598,0,1975NOR
NOR,1976,0,65.944,0,1976NOR
NOR,1977,0,62.82,0,1977NOR
NOR,1978,0,62.729,0,1978NOR
NOR,1979,0,64.445,0,1979NOR
NOR,1980,0,63.822,0,1980NOR
NOR,1981,0,67.236,0,1981NOR
NOR,1982,0,67.812,0,1982NOR
NOR,1983,0,70.602,0,1983NOR
NOR,1984,0,69.836,0,1984NOR
NOR,1985,0,68.185,0,1985NOR
NOR,1986,0,65.562,0,1986NOR
NOR,1987,0,67.052,0,1987NOR
NOR,1988,0,68.633,0,1988NOR
NOR,1989,0,70.132,0,1989NOR
NOR,1990,0,71.055,0,1990NOR
NOR,1991,0,70.012,0,1991NOR
NOR,1992,0,70.444,0,1992NOR
NOR,1993,0,69.732,0,1993NOR
NOR,1994,0,67.512,0,1994NOR
NOR,1995,0,69.334,0,1995NOR
NOR,1996,0,64.403,0,1996NOR
NOR,1997,0,64.758,0,1997NOR
NOR,1998,0,65.669,0,1998NOR
NOR,1999,0,67.216,0,1999NOR
NOR,2000,0.003,70.982,0,2000NOR
NOR,2001,0.003,66.035,0,2001NOR
NOR,2002,0.003,67.806,0,2002NOR
NOR,2003,0.004,62.026,0,2003NOR
NOR,2004,0.004,62.423,0,2004NOR
NOR,2005,0.003,67.971,0,2005NOR
NOR,2006,0.004,64.799,0,2006NOR
NOR,2007,0.004,67.239,0,2007NOR
NOR,2008,0.004,67.918,0,2008NOR
NOR,2009,0.004,65.802,0,2009NOR
NOR,2010,0.004,63.077,0,2010NOR
NOR,2011,0.005,63.903,0,2011NOR
NOR,2012,0.004,67.554,0,2012NOR
NOR,2013,0.005,64.878,0,2013NOR
NOR,2014,0.006,66.362,0,2014NOR
NOR,2015,0.006,66.017,0,2015NOR
NOR,2016,0.011,67.356,0,2016NOR
NOR,2017,0.019,66.478,0,2017NOR
NOR,2018,0.04,65.307,0,2018NOR
NOR,2019,0.057,63.198,0,2019NOR
OMN,1965,0,0,0,1965OMN
OMN,1966,0,0,0,1966OMN
OMN,1967,0,0,0,1967OMN
OMN,1968,0,0,0,1968OMN
OMN,1969,0,0,0,1969OMN
OMN,1970,0,0,0,1970OMN
OMN,1971,0,0,0,1971OMN
OMN,1972,0,0,0,1972OMN
OMN,1973,0,0,0,1973OMN
OMN,1974,0,0,0,1974OMN
OMN,1975,0,0,0,1975OMN
OMN,1976,0,0,0,1976OMN
OMN,1977,0,0,0,1977OMN
OMN,1978,0,0,0,1978OMN
OMN,1979,0,0,0,1979OMN
OMN,1980,0,0,0,1980OMN
OMN,1981,0,0,0,1981OMN
OMN,1982,0,0,0,1982OMN
OMN,1983,0,0,0,1983OMN
OMN,1984,0,0,0,1984OMN
OMN,1985,0,0,0,1985OMN
OMN,1986,0,0,0,1986OMN
OMN,1987,0,0,0,1987OMN
OMN,1988,0,0,0,1988OMN
OMN,1989,0,0,0,1989OMN
OMN,1990,0,0,0,1990OMN
OMN,1991,0,0,0,1991OMN
