Code,Year,Consumption Geo Biomass Other - TWh,Consumption Hydro Generation - TWh,Consumption Solar Generation - TWh,Consumption Wind Generation -TWh,IDRE
SVN,1991,0,3.608,0,0,1991SVN
SVN,1992,0,3.423,0,0,1992SVN
SVN,1993,0,3.035,0,0,1993SVN
SVN,1994,0,3.399,0,0,1994SVN
SVN,1995,0,3.252,0,0,1995SVN
SVN,1996,0,3.668,0,0,1996SVN
SVN,1997,0,3.091,0,0,1997SVN
SVN,1998,0,3.45,0,0,1998SVN
SVN,1999,0.031,3.739,0,0,1999SVN
SVN,2000,0.07,3.834,0,0,2000SVN
SVN,2001,0.072,3.796,0,0,2001SVN
SVN,2002,0.102,3.313,0,0,2002SVN
SVN,2003,0.122,2.957,0,0,2003SVN
SVN,2004,0.121,4.095,0,0,2004SVN
SVN,2005,0.11,3.461,0,0,2005SVN
SVN,2006,0.099,3.591,0,0,2006SVN
SVN,2007,0.104,3.266,0,0,2007SVN
SVN,2008,0.291,4.018,0.001,0,2008SVN
SVN,2009,0.193,4.715,0.004,0,2009SVN
SVN,2010,0.221,4.518,0.013,0,2010SVN
SVN,2011,0.252,3.562,0.066,0,2011SVN
SVN,2012,0.267,3.899,0.163,0,2012SVN
SVN,2013,0.261,4.629,0.215,0.004,2013SVN
SVN,2014,0.259,6.092,0.257,0.004,2014SVN
SVN,2015,0.267,3.808,0.274,0.006,2015SVN
SVN,2016,0.283,4.503,0.267,0.006016438,2016SVN
SVN,2017,0.293889,3.868345,0.283867,0.005716,2017SVN
SVN,2018,0.276519,4.70432,0.254961,0.006021,2018SVN
SVN,2019,0.279409443,4.394370277,0.268157,0.006138,2019SVN
,1965,0,41.30243841,0,0,
,1966,0,46.00129263,0,0,
,1967,0,48.66091552,0,0,
,1968,0,51.74701297,0,0,
,1969,0,55.85316897,0,0,
,1970,0.562232491,65.63806143,0,0,
,1971,2.144259864,73.06548284,0,0,
,1972,2.130923339,82.69404114,0,0,
,1973,2.265842809,93.0063232,0,0,
,1974,2.378219471,106.8964273,0,0,
,1975,2.864100217,115.9223896,0,0,
,1976,3.352540517,129.4225008,0,0,
,1977,3.67370057,143.123427,0,0,
,1978,4.074080737,158.1929027,0,0,
,1979,4.372413163,179.7890459,0,0,
,1980,4.392865094,201.4459874,0,0,
,1981,4.871450638,204.4446262,0,0,
,1982,5.506492204,220.1946692,0,0,
,1983,6.340874997,237.1094947,0,0,
,1984,6.166176942,261.6108315,0,0,
,1985,6.059437203,283.5012431,0,0,
,1986,6.250761345,305.9861383,0,0,
,1987,6.704370138,326.458627,0,0,
,1988,6.637861841,338.997862,0,0,
,1989,6.944406246,347.1363763,0,0,
,1990,8.305423521,360.9658498,0,0,
,1991,8.374013725,385.4481146,0,0,
,1992,10.69272151,392.7910704,0,0,
,1993,10.2869644,423.063093,0,0.001717172,
,1994,10.83241301,448.4429676,0,0.007777778,
,1995,11.06380342,465.6940701,0,0.007777778,
,1996,12.57328246,485.6945929,0,0.041973985,
,1997,13.36820489,513.913338,0,0.102925998,
,1998,12.5897003,526.6079671,1.70E-05,0.11137238,
,1999,14.85606839,527.2850514,0.00012701,0.14847192,
,2000,14.90618359,555.6516252,0.002198014,0.252086796,
,2001,16.48061891,521.3991679,0.00382175,0.320963025,
,2002,18.25942289,547.363318,0.00622925,0.458838738,
,2003,20.00658617,570.648342,0.00864,0.443069454,
,2004,21.00561506,589.0348643,0.011104726,0.543386492,
,2005,22.36258098,624.1520975,0.017943556,0.532273141,
,2006,24.12039645,652.6841916,0.008179922,0.77376127,
,2007,29.41596621,675.7376104,0.010424951,1.161307975,
,2008,33.18665163,680.2992221,0.014564054,1.670338556,
,2009,37.08294186,697.527994,0.02482673,2.077832613,
,2010,47.53293566,700.8750644,0.062824946,3.449107771,
,2011,49.78128246,744.1006792,0.131507437,4.324391015,
,2012,56.18266267,730.3208042,0.340852369,7.804369349,
,2013,63.24581137,709.8553536,0.540582657,10.19715254,
,2014,69.16136175,686.2907341,1.140130778,18.5823465,
,2015,73.17438308,671.49648,2.881463001,31.46419382,
,2016,76.12600603,686.3599191,4.914458087,45.17526649,
,2017,79.07268055,700.4355315,7.598839727,56.1336217,
,2018,83.42442366,718.2065546,12.73912956,65.75196894,
,2019,87.37219115,714.7033879,17.61784753,79.15824262,
ZAF,1965,0,0.037,0,0,1965ZAF
ZAF,1966,0,0.036,0,0,1966ZAF
ZAF,1967,0,0.026,0,0,1967ZAF
ZAF,1968,0,0.024,0,0,1968ZAF
ZAF,1969,0,0.021,0,0,1969ZAF
ZAF,1970,0,0.025,0,0,1970ZAF
ZAF,1971,0,0.112,0,0,1971ZAF
ZAF,1972,0,0.834,0,0,1972ZAF
ZAF,1973,0,0.985,0,0,1973ZAF
ZAF,1974,0,1.132,0,0,1974ZAF
ZAF,1975,0,1.12,0,0,1975ZAF
ZAF,1976,0,1.876,0,0,1976ZAF
ZAF,1977,0,1.944,0,0,1977ZAF
ZAF,1978,0,1.907,0,0,1978ZAF
ZAF,1979,0,1.144,0,0,1979ZAF
ZAF,1980,0,0.992,0,0,1980ZAF
ZAF,1981,0,1.653,0,0,1981ZAF
ZAF,1982,0,1.016,0,0,1982ZAF
ZAF,1983,0,0.595,0,0,1983ZAF
ZAF,1984,0,0.56,0,0,1984ZAF
ZAF,1985,0,0.624,0,0,1985ZAF
ZAF,1986,0,1.623,0,0,1986ZAF
ZAF,1987,0,1.617,0,0,1987ZAF
ZAF,1988,0,3.162,0,0,1988ZAF
ZAF,1989,0,2.759,0,0,1989ZAF
ZAF,1990,0,1.01,0,0,1990ZAF
ZAF,1991,0,1.98,0,0,1991ZAF
ZAF,1992,0,0.752000015,0,0,1992ZAF
ZAF,1993,0,0.146000038,0,0,1993ZAF
ZAF,1994,0,1.07399991,0,0,1994ZAF
ZAF,1995,0,0.528999959,0,0,1995ZAF
ZAF,1996,0.06,1.318999863,0,0,1996ZAF
ZAF,1997,0.146,2.092000034,0,0,1997ZAF
ZAF,1998,0.231,1.595000029,0,0,1998ZAF
ZAF,1999,0.197,0.725999916,0,0,1999ZAF
ZAF,2000,0.4775,1.100999866,0.0093,0,2000ZAF
ZAF,2001,0.4231,1.720999972,0.0108,0,2001ZAF
ZAF,2002,0.4603,2.08400003,0.0124,0,2002ZAF
ZAF,2003,0.4084,0.827412096,0.0139,0.006,2003ZAF
ZAF,2004,0.3819,0.949939032,0.0155,0.012,2004ZAF
ZAF,2005,0.4253,1.331940189,0.017,0.012,2005ZAF
ZAF,2006,0.4055,2.89761981,0.0186,0.012,2006ZAF
ZAF,2007,0.4305,2.86561981,0.0201,0.012,2007ZAF
ZAF,2008,0.4561,1.259619852,0.0217,0.021,2008ZAF
ZAF,2009,0.4491,1.451619907,0.0233,0.03,2009ZAF
ZAF,2010,0.3963,1.142899811,0.0276,0.034,2010ZAF
ZAF,2011,0.412,3.063824203,0.0803,0.037,2011ZAF
ZAF,2012,0.4226,1.018509832,0.086,0.037,2012ZAF
ZAF,2013,0.4777,1.103915809,0.243,0.037,2013ZAF
ZAF,2014,0.4321,1.795059972,1.123,1.066,2014ZAF
ZAF,2015,0.4179,0.801,2.749,3.071,2015ZAF
ZAF,2016,0.4373,0.7,3.274,4.209,2016ZAF
ZAF,2017,0.483268098,0.87108314,4.276231839,5.866960227,2017ZAF
ZAF,2018,0.42924867,0.76008314,4.935234819,6.891765181,2018ZAF
ZAF,2019,0.42924867,0.76008314,5.26085279,6.93814721,2019ZAF
KOR,1965,0,0.710427,0,0,1965KOR
KOR,1966,0,0.985322,0,0,1966KOR
KOR,1967,0,0.953171,0,0,1967KOR
KOR,1968,0,0.929483,0,0,1968KOR
KOR,1969,0,1.428512,0,0,1969KOR
KOR,1970,0,1.220684,0,0,1970KOR
KOR,1971,0,1.319976,0,0,1971KOR
KOR,1972,0,1.368076,0,0,1972KOR
KOR,1973,0,1.284465,0,0,1973KOR
KOR,1974,0,1.905858,0,0,1974KOR
KOR,1975,0,1.682809,0,0,1975KOR
KOR,1976,0,1.788661,0,0,1976KOR
KOR,1977,0,1.392729,0,0,1977KOR
KOR,1978,0,1.807524,0,0,1978KOR
KOR,1979,0,2.296168,0,0,1979KOR
KOR,1980,0,1.920375,0,0,1980KOR
KOR,1981,0,2.597707,0,0,1981KOR
KOR,1982,0,1.715362,0,0,1982KOR
KOR,1983,0,2.294191,0,0,1983KOR
KOR,1984,0,1.998143,0,0,1984KOR
KOR,1985,0,3.184966,0,0,1985KOR
KOR,1986,0,3.10988,0,0,1986KOR
KOR,1987,0,3.965371,0,0,1987KOR
KOR,1988,0,1.987232,0,0,1988KOR
KOR,1989,0,2.963969,0,0,1989KOR
KOR,1990,0,4.683946,0.001,0,1990KOR
KOR,1991,0,3.486046,0.001,0,1991KOR
KOR,1992,0,3.097448,0.002,0,1992KOR
KOR,1993,0,4.227549,0.002,0.001,1993KOR
KOR,1994,0,2.346092,0.002,0.001,1994KOR
KOR,1995,0.25,2.759923,0.002,0,1995KOR
KOR,1996,0.403,2.424357,0.003,0,1996KOR
KOR,1997,0.078,2.813992,0.003,0.001,1997KOR
KOR,1998,0.058,4.279418,0.004,0.002,1998KOR
KOR,1999,0.087,4.15926,0.004572,0.005839,1999KOR
KOR,2000,0.079,4.009553,0.005284,0.016685,2000KOR
KOR,2001,0.088,2.329938791,0.006184,0.01259,2001KOR
KOR,2002,0.179,3.2327778,0.007044,0.014881,2002KOR
KOR,2003,0.188,4.885576514,0.007752,0.024865,2003KOR
KOR,2004,0.292869218,4.3110792,0.009872,0.047442,2004KOR
KOR,2005,0.259813729,3.673299595,0.014399,0.129888,2005KOR
KOR,2006,0.241290189,3.467537745,0.031022,0.238911,2006KOR
KOR,2007,0.383904244,3.631649214,0.080364297,0.423520603,2007KOR
KOR,2008,0.720349,3.070111801,0.31651989,0.485424385,2008KOR
KOR,2009,1.251544,2.813171173,0.592244303,0.716889548,2009KOR
KOR,2010,1.589751,3.681969249,0.811735791,0.858109079,2010KOR
KOR,2011,1.780082,4.597667427,1.00322349,0.943815292,2011KOR
KOR,2012,2.015987,4.011737,1.18274669,0.978550986,2012KOR
KOR,2013,2.753361,4.289267,1.732833938,1.23948782,2013KOR
KOR,2014,3.701857,2.751419,2.728629088,1.222782988,2014KOR
KOR,2015,5.321598,2.145719654,4.234817469,1.428689864,2015KOR
KOR,2016,6.805583,2.846275,5.408177692,1.777029939,2016KOR
KOR,2017,9.225233,2.80882,7.497775089,2.304744104,2017KOR
KOR,2018,11.672978,3.359418,9.661062194,2.586130896,2018KOR
KOR,2019,14.344663,2.775615,12.13291119,2.757888674,2019KOR
ESP,1965,0,19.687,0,0,1965ESP
ESP,1966,0,27.258,0,0,1966ESP
ESP,1967,0,22.657,0,0,1967ESP
ESP,1968,0,24.388,0,0,1968ESP
ESP,1969,0,30.603,0,0,1969ESP
ESP,1970,0.047,27.772,0,0,1970ESP
ESP,1971,0.052,31.816,0,0,1971ESP
ESP,1972,0.061,35.469,0,0,1972ESP
ESP,1973,0.056,28.912,0,0,1973ESP
ESP,1974,0.051,30.568,0,0,1974ESP
ESP,1975,0.113,26.065,0,0,1975ESP
ESP,1976,0.187,20.932,0,0,1976ESP
ESP,1977,0.309,39.628,0,0,1977ESP
ESP,1978,0.316,40.251,0,0,1978ESP
ESP,1979,0.251,46.397,0,0,1979ESP
ESP,1980,0.362,29.55,0,0,1980ESP
ESP,1981,0.424,21.942,0,0,1981ESP
ESP,1982,0.487,26.331,0,0,1982ESP
ESP,1983,0.56,27.047,0,0,1983ESP
ESP,1984,0.55,31.484,0,0,1984ESP
ESP,1985,0.611,31.287,0,0,1985ESP
ESP,1986,0.538,26.494,0,0,1986ESP
ESP,1987,0.563,27.383,0,0,1987ESP
ESP,1988,0.673,35.246,0,0,1988ESP
ESP,1989,0.578,19.349,0.006060606,0.013,1989ESP
ESP,1990,0.542,25.414,0.006,0.014,1990ESP
ESP,1991,0.542,27.282,0.007,0.015,1991ESP
ESP,1992,0.575,18.92,0.008,0.103,1992ESP
ESP,1993,0.579,24.377,0.009,0.116,1993ESP
ESP,1994,0.639,28.18,0.01,0.175,1994ESP
ESP,1995,1.011,23.112,0.015,0.27,1995ESP
ESP,1996,1.083,39.802,0.012,0.364,1996ESP
ESP,1997,1.463,34.778,0.013,0.742,1997ESP
ESP,1998,1.531,34.005,0.015,1.352,1998ESP
ESP,1999,1.724,22.863,0.017,2.744,1999ESP
ESP,2000,1.493,29.57,0.018,4.727,2000ESP
ESP,2001,1.631,41.027,0.024,6.759,2001ESP
ESP,2002,2.586,22.92,0.03,9.342,2002ESP
ESP,2003,3.184,41.054,0.041,12.075,2003ESP
ESP,2004,3.33,31.676,0.056,15.7,2004ESP
ESP,2005,2.653,17.872,0.041,21.176,2005ESP
ESP,2006,2.774,25.89,0.119,23.297,2006ESP
ESP,2007,2.898,27.233,0.508,27.568,2007ESP
ESP,2008,3.255,23.532,2.578,32.946,2008ESP
ESP,2009,3.40880922,26.35247791,6.066934673,37.88690305,2009ESP
ESP,2010,3.8176439,42.03569621,7.064428643,43.68135736,2010ESP
ESP,2011,4.515,30.596,8.679536284,42.433,2011ESP
ESP,2012,4.97700946,20.545,11.96590945,49.472,2012ESP
ESP,2013,5.290420845,36.77989838,13.11088913,55.76712989,2013ESP
ESP,2014,5.414056768,39.169,13.67302681,52.013,2014ESP
ESP,2015,5.764167334,28.14,13.85842969,49.325,2015ESP
ESP,2016,5.664680366,36.38527341,13.64170068,48.914,2016ESP
ESP,2017,6.078,18.46550513,14.32067117,49.127,2017ESP
ESP,2018,6.175546925,34.79359204,12.744,50.896,2018ESP
ESP,2019,6.278231588,25.23583875,15.04171102,56.17046412,2019ESP
LKA,1965,0,0.365,0,0,1965LKA
LKA,1966,0,0.399,0,0,1966LKA
LKA,1967,0,0.41,0,0,1967LKA
LKA,1968,0,0.474,0,0,1968LKA
LKA,1969,0,0.549,0,0,1969LKA
LKA,1970,0,0.7403,0,0,1970LKA
LKA,1971,0,0.8255,0,0,1971LKA
LKA,1972,0,0.8471,0,0,1972LKA
LKA,1973,0,0.6957,0,0,1973LKA
LKA,1974,0,0.9976,0,0,1974LKA
LKA,1975,0,1.0766,0,0,1975LKA
LKA,1976,0,1.1095,0,0,1976LKA
LKA,1977,0,1.2139,0,0,1977LKA
LKA,1978,0,1.3663,0,0,1978LKA
LKA,1979,0,1.4618,0,0,1979LKA
LKA,1980,0,1.4801,0,0,1980LKA
LKA,1981,0,1.5716,0,0,1981LKA
LKA,1982,0,1.6076,0,0,1982LKA
LKA,1983,0,1.2172,0,0,1983LKA
LKA,1984,0,2.0922,0,0,1984LKA
LKA,1985,0,2.3956,0,0,1985LKA
LKA,1986,0,2.6451,0,0,1986LKA
LKA,1987,0,2.177,0,0,1987LKA
LKA,1988,0,2.5967,0,0,1988LKA
LKA,1989,0,2.8012,0,0,1989LKA
LKA,1990,0,3.1448,0,0,1990LKA
LKA,1991,0,3.1166,0,0,1991LKA
LKA,1992,0,2.8999,0,0,1992LKA
LKA,1993,0,3.796,0,0,1993LKA
LKA,1994,0,4.0891,0,0,1994LKA
LKA,1995,0,4.5141,0,0,1995LKA
LKA,1996,0,3.2519,0,0,1996LKA
LKA,1997,0,3.44727,0,0,1997LKA
LKA,1998,0,3.91495,0,0,1998LKA
LKA,1999,0,4.177493601,0,0.0035,1999LKA
LKA,2000,0,3.204207588,0.000432,0.0034,2000LKA
LKA,2001,0,3.117843673,0.000903096,0.0035,2001LKA
LKA,2002,0,2.700411679,0.001501112,0.003605747,2002LKA
LKA,2003,0,3.318741679,0.002403992,0.003405747,2003LKA
LKA,2004,0.00012,2.969222677,0.003539072,0.002705747,2004LKA
LKA,2005,0.00228,3.459531715,0.004615336,0.002405747,2005LKA
LKA,2006,0.00178,4.643376882,0.00538678,0.002305747,2006LKA
LKA,2007,0.0011,3.956473213,0.00597646,0.002305747,2007LKA
LKA,2008,0.00572,4.139192911,0.006375132,0.003241747,2008LKA
LKA,2009,0.02301,3.891111071,0.006787804,0.003501447,2009LKA
LKA,2010,0.03251,5.644559257,0.007195476,0.053161447,2010LKA
LKA,2011,0.031626,4.583891665,0.008714148,0.091620447,2011LKA
LKA,2012,0.022173,3.302163522,0.01000782,0.146807747,2012LKA
LKA,2013,0.026389,6.929242522,0.01438312,0.234581747,2013LKA
LKA,2014,0.041393,4.562648522,0.02808402,0.272453747,2014LKA
LKA,2015,0.05731,5.97989,0.04872,0.34321,2015LKA
LKA,2016,0.07196,4.23154,0.08297,0.34487,2016LKA
LKA,2017,0.067,4.03136,0.22461,0.36681,2017LKA
LKA,2018,0.085362344,6.424602438,0.317237459,0.36681,2018LKA
LKA,2019,0.09087606,4.826758202,0.368744851,0.36681,2019LKA
SWE,1965,0,46.423,0,0,1965SWE
SWE,1966,0,45.489,0,0,1966SWE
SWE,1967,0,49.286,0,0,1967SWE
SWE,1968,0,48.739,0,0,1968SWE
SWE,1969,0,41.83,0,0,1969SWE
SWE,1970,0.13,41.489,0,0,1970SWE
SWE,1971,0.16,52.012,0,0,1971SWE
SWE,1972,0.226,53.743,0,0,1972SWE
SWE,1973,0.399,59.872,0,0,1973SWE
SWE,1974,0.357,57.265,0,0,1974SWE
SWE,1975,0.31,57.648,0,0,1975SWE
SWE,1976,0.354,54.832,0,0,1976SWE
SWE,1977,0.36,53.495,0,0,1977SWE
SWE,1978,0.276,57.753,0,0,1978SWE
SWE,1979,0.347,61.08,0,0,1979SWE
SWE,1980,0.721,58.868,0,0,1980SWE
SWE,1981,0.921,59.753,0,0,1981SWE
SWE,1982,1.002,55.066,0,0,1982SWE
SWE,1983,1.447,63.544,0,0.003,1983SWE
SWE,1984,1.848,67.906,0,0.005,1984SWE
SWE,1985,1.802,70.988,0,0.006,1985SWE
SWE,1986,1.98,60.933,0,0.006,1986SWE
SWE,1987,1.959,71.854,0,0.006,1987SWE
SWE,1988,2.041,69.883,0,0.005,1988SWE
SWE,1989,2.189,71.75,0,0.005,1989SWE
SWE,1990,1.943,72.509,0,0.006,1990SWE
SWE,1991,1.86,63.249,0,0.013,1991SWE
SWE,1992,2.01,74.364,0,0.031,1992SWE
SWE,1993,2.171,74.647,0.001,0.052,1993SWE
SWE,1994,2.229,59.097,0.001,0.075,1994SWE
SWE,1995,2.354,68.096,0.001,0.105,1995SWE
SWE,1996,2.118,51.74,0.001,0.144,1996SWE
SWE,1997,2.773,69.056,0.001,0.203,1997SWE
SWE,1998,2.78,74.743,0.001,0.308,1998SWE
SWE,1999,2.697,71.691,0.001,0.358,1999SWE
SWE,2000,4.098,78.584,0.001,0.457,2000SWE
SWE,2001,3.777,79.061,0.002,0.482,2001SWE
SWE,2002,4.175,66.358,0.002,0.608,2002SWE
SWE,2003,4.51,53.54,0.002,0.679,2003SWE
SWE,2004,7.201,60.588,0.002,0.85,2004SWE
SWE,2005,7.491,72.692,0.002,0.949,2005SWE
SWE,2006,8.359,61.638,0.002,0.987,2006SWE
SWE,2007,9.836,66.163,0.003,1.43,2007SWE
SWE,2008,10.337,68.997,0.004,1.996,2008SWE
SWE,2009,11.46,65.414,0.007,2.485,2009SWE
SWE,2010,12.192,66.398,0.009,3.502,2010SWE
SWE,2011,11.536,67.064,0.013,6.078,2011SWE
SWE,2012,12.194,78.939,0.019,7.165,2012SWE
SWE,2013,11.45,61.361,0.035,9.842,2013SWE
SWE,2014,10.696,63.763,0.047,11.234,2014SWE
SWE,2015,10.765,75.312,0.097,16.268,2015SWE
SWE,2016,11.488078,62.018,0.143,15.479,2016SWE
SWE,2017,12.076,64.964,0.23,17.609,2017SWE
SWE,2018,11.913,62.05,0.391,16.623,2018SWE
SWE,2019,13.12215686,65.7214171,0.586737667,19.88286231,2019SWE
CHE,1965,0,24.097282,0,0,1965CHE
CHE,1966,0,27.518608,0,0,1966CHE
CHE,1967,0,29.8502124,0,0,1967CHE
CHE,1968,0,29.515338,0,0,1968CHE
CHE,1969,0,28.2451314,0,0,1969CHE
CHE,1970,0,29.1726276,0,0,1970CHE
CHE,1971,0,29.043726,0,0,1971CHE
CHE,1972,0,24.2340336,0,0,1972CHE
CHE,1973,0,26.5866066,0,0,1973CHE
CHE,1974,0,27.8503924,0,0,1974CHE
CHE,1975,0,32.2357896,0,0,1975CHE
CHE,1976,0,25.8494028,0,0,1976CHE
CHE,1977,0,34.8898818,0,0,1977CHE
CHE,1978,0.098,31.5605258,0,0,1978CHE
CHE,1979,0.287,29.6843792,0,0,1979CHE
CHE,1980,0.173,33.4479334,0,0,1980CHE
CHE,1981,0.436,35.1250786,0,0,1981CHE
CHE,1982,0.39,35.9714108,0,0,1982CHE
CHE,1983,0.396,35.0628518,0,0,1983CHE
CHE,1984,0.369,29.8938642,0,0,1984CHE
CHE,1985,0.365,32.05207071,0,0,1985CHE
CHE,1986,0.458,32.90528283,0,0,1986CHE
CHE,1987,0.511,34.67469697,0,0,1987CHE
CHE,1988,0.513,35.79507071,0,0,1988CHE
CHE,1989,0.529,29.77492929,0,0,1989CHE
CHE,1990,0.438,29.79784848,0.001,0,1990CHE
CHE,1991,0.436,32.08016162,0.002,0,1991CHE
CHE,1992,0.485,32.70365657,0.003,0,1992CHE
CHE,1993,0.491,35.78119192,0.004,0,1993CHE
CHE,1994,0.55,39.07255556,0.005,0,1994CHE
CHE,1995,0.574,35.17156566,0.006,0,1995CHE
CHE,1996,0.614,28.7479798,0.007,0.001,1996CHE
CHE,1997,0.658,34.04645455,0.007,0.002,1997CHE
CHE,1998,0.689,33.47541414,0.008,0.003,1998CHE
CHE,1999,0.749,40.00826263,0.01,0.003,1999CHE
CHE,2000,0.833,36.83733333,0.011,0.003,2000CHE
CHE,2001,0.876,41.32287879,0.013,0.004,2001CHE
CHE,2002,0.909,35.17181818,0.015,0.005,2002CHE
CHE,2003,0.93,34.76713131,0.018,0.005,2003CHE
CHE,2004,0.97,33.75171717,0.018,0.006,2004CHE
CHE,2005,1.016,31.22989899,0.021,0.008,2005CHE
CHE,2006,1.135,30.96185859,0.024,0.015,2006CHE
CHE,2007,1.179,35.25340404,0.029,0.016,2007CHE
CHE,2008,1.229,36.03938384,0.037,0.019,2008CHE
CHE,2009,1.229,35.72711111,0.054,0.023,2009CHE
CHE,2010,1.272,36.06428283,0.094,0.037,2010CHE
CHE,2011,1.385,32.39336364,0.168,0.07,2011CHE
CHE,2012,1.527,38.60409091,0.299,0.088,2012CHE
CHE,2013,1.607,38.46471717,0.5,0.09,2013CHE
CHE,2014,1.671,38.04005051,0.842,0.101,2014CHE
CHE,2015,1.601,38.26184848,1.119,0.11,2015CHE
CHE,2016,1.725,34.62792929,1.333,0.109,2016CHE
CHE,2017,1.838,34.09536364,1.683,0.133,2017CHE
CHE,2018,1.811,34.60919092,1.944,0.122,2018CHE
CHE,2019,1.761574528,34.70350901,2.260090278,0.122,2019CHE
TWN,1965,0,2.586,0,0,1965TWN
TWN,1966,0,2.661,0,0,1966TWN
TWN,1967,0,2.634,0,0,1967TWN
TWN,1968,0,3.864,0,0,1968TWN
TWN,1969,0,3.052,0,0,1969TWN
TWN,1970,0,2.865,0,0,1970TWN
TWN,1971,0,3.091,0,0,1971TWN
TWN,1972,0,3.636,0,0,1972TWN
TWN,1973,0,3.399,0,0,1973TWN
TWN,1974,0,4.705,0,0,1974TWN
TWN,1975,0,5.261,0,0,1975TWN
TWN,1976,0,4.282,0,0,1976TWN
TWN,1977,0,4.023,0,0,1977TWN
TWN,1978,0,4.966,0,0,1978TWN
TWN,1979,0,4.567,0,0,1979TWN
TWN,1980,0,2.926,0,0,1980TWN
TWN,1981,0,4.791,0,0,1981TWN
TWN,1982,0.00828249,4.781224244,0,0,1982TWN
TWN,1983,0.004545145,4.987750139,0,0,1983TWN
TWN,1984,0.00350599,4.385302057,0,0,1984TWN
TWN,1985,0.00295588,6.00112974,0,0,1985TWN
TWN,1986,0.0045321,6.129921331,0,0,1986TWN
TWN,1987,0.0028272,5.508951108,0,0,1987TWN
TWN,1988,0.00310436,4.673865646,0,0,1988TWN
TWN,1989,0.31721424,4.863455304,0,0,1989TWN
TWN,1990,0.3461438,6.3811797,0,0,1990TWN
TWN,1991,0.394528202,3.853647314,0,0,1991TWN
TWN,1992,0.42111909,6.555992856,0,0,1992TWN
TWN,1993,0.36348286,4.108831117,0,0,1993TWN
TWN,1994,0.38535519,5.061525136,0,0,1994TWN
TWN,1995,0.516788615,4.839462002,0,0,1995TWN
TWN,1996,0.595200458,4.743054158,0,0,1996TWN
TWN,1997,0.520269522,5.245482337,0,0,1997TWN
TWN,1998,0.617226845,6.201857491,0,0,1998TWN
TWN,1999,0.753077587,5.051024715,0,0,1999TWN
TWN,2000,1.05812879,4.559980352,0.00012,0.00138286,2000TWN
TWN,2001,1.364907839,5.090297834,0.000264,0.012228773,2001TWN
TWN,2002,1.725715188,2.778901093,0.000348,0.015879599,2002TWN
TWN,2003,1.789127978,3.03451643,0.000461,0.02376162,2003TWN
TWN,2004,1.8475166,3.209869181,0.000584,0.025252811,2004TWN
TWN,2005,1.848429219,3.986162463,0.00096,0.091300426,2005TWN
TWN,2006,1.84917816,4.088350767,0.001457,0.276074732,2006TWN
TWN,2007,1.882276008,4.417549905,0.00218,0.439534507,2007TWN
TWN,2008,1.815817719,4.305105175,0.004569429,0.588265167,2008TWN
TWN,2009,1.746686423,3.74828819,0.009210663,0.786635449,2009TWN
TWN,2010,1.832937199,4.194101306,0.025587215,1.026337795,2010TWN
TWN,2011,1.834204401,3.999726499,0.070266324,1.492676671,2011TWN
TWN,2012,1.834369061,5.669557962,0.173077793,1.413468482,2012TWN
TWN,2013,1.841204156,5.422889721,0.337854186,1.640007611,2013TWN
TWN,2014,1.911959253,4.317861918,0.551709183,1.500484383,2014TWN
TWN,2015,1.938298994,4.470146125,0.875515955,1.525235707,2015TWN
TWN,2016,1.903696737,6.562040858,1.132230334,1.457101846,2016TWN
TWN,2017,1.85819815,5.446814787,1.691595688,1.722458624,2017TWN
TWN,2018,1.956694253,4.468359803,2.73956448,1.685929417,2018TWN
TWN,2019,1.982753948,5.544223664,4.144092368,1.871317961,2019TWN
THA,1965,0,0.841,0,0,1965THA
THA,1966,0,1.064,0,0,1966THA
THA,1967,0,1.368,0,0,1967THA
THA,1968,0,1.405,0,0,1968THA
THA,1969,0,1.046,0,0,1969THA
THA,1970,0,1.787,0,0,1970THA
THA,1971,0,2.048,0,0,1971THA
THA,1972,0,1.728,0,0,1972THA
THA,1973,0,1.88,0,0,1973THA
THA,1974,0,2.458,0,0,1974THA
THA,1975,0,3.399,0,0,1975THA
THA,1976,0,3.637,0,0,1976THA
THA,1977,0,3.265,0,0,1977THA
THA,1978,0,2.11,0,0,1978THA
THA,1979,0,3.263,0,0,1979THA
THA,1980,0,1.273,0,0,1980THA
THA,1981,0,2.974,0,0,1981THA
THA,1982,0,3.836,0,0,1982THA
THA,1983,0,3.66,0,0,1983THA
THA,1984,0,4.081,0,0,1984THA
THA,1985,0,3.691,0,0,1985THA
THA,1986,0,5.5317,0,0,1986THA
THA,1987,0.00492,4.05623,0,0,1987THA
THA,1988,0.03019,3.71817,0,0,1988THA
THA,1989,0.02157,5.51221,0,0,1989THA
THA,1990,0.025009,4.90011,0,0,1990THA
THA,1991,0.029667,4.50535,0,0,1991THA
THA,1992,0.020861,4.15894,0,0,1992THA
THA,1993,0.029429,3.612501,0,0,1993THA
THA,1994,0.05076354,4.403602,0,0,1994THA
THA,1995,0.14274906,6.593011,0,0,1995THA
THA,1996,0.20712081,7.215002,0,0,1996THA
THA,1997,0.273500265,7.082,0,0,1997THA
THA,1998,0.309511095,5.088822,0,0,1998THA
THA,1999,0.447433287,3.409668,0,0,1999THA
THA,2000,0.526897491,5.891444,0,0,2000THA
THA,2001,0.621087839,6.174345,0,0,2001THA
